,rewards,actor_losses,critic_losses,trajectory_lengths
68,-374.3125340094835,-0.4478730290249838,12.559158716841063,246
69,-319.57070315235205,-1.2133741181490845,43.18814488069926,152
70,-362.72881236001376,-0.8253897192203495,3.090076524394716,83
71,-306.2842753234412,-0.650273657175047,130.06402700469098,175
72,-208.33854003566623,-1.5940976825476552,45.61587241080227,102
73,-226.9872193988965,-0.4898645575668471,51.780993523742566,170
74,-257.61283131229044,-1.2068837871169293,42.51690468175265,123
75,-284.89930766927637,-0.1161276884170958,2.765529755575055,113
76,-122.49888573737493,-0.2564518340539349,21.380508001005587,115
77,-172.8392712510431,0.014306592115241549,3.351283181977519,115
78,-553.0362269306179,-0.8626519660113868,9.301747069088973,202
79,-159.571844893045,0.14794273239053918,20.07763741202022,114
80,-283.6423228540279,-0.751166242217137,2.531252702809897,88
81,-208.81335166700842,0.27173014109110016,4.452070066639182,139
82,-258.6738009376822,0.869670431929166,12.143049360690023,106
83,-340.95142546206284,-0.4629384082237206,7.150595680751963,214
84,-387.7863636441138,0.025068355280167192,2.2869194508935444,237
85,-126.67214041168292,0.24639536403850013,2.7603274477170965,102
86,-194.09804733847346,-0.7603394266136072,15.300190167809877,91
87,-336.7799164768079,-0.016802834985629383,3.5943837469558035,226
88,-151.83774723581132,-0.3907841327631588,16.4207767436132,139
89,-586.7951281651553,-1.1063941799414654,8.347725467169878,210
90,-263.18114820913195,-0.33772133876902793,199.28793192799245,109
91,-111.0760713458671,-0.24706760388525092,31.429483250214936,102
92,-422.8871397921619,-0.2998805401838338,2.5147452251377254,221
93,-82.93921799039285,0.5126518544412273,5.624310217355574,119
94,-104.41283959214559,0.3876090289436673,3.031508110826141,114
95,-153.93663331115715,0.24088121517536606,3.6692926617676114,94
96,-134.8196755247761,0.14981039486204584,8.938423308582665,150
97,-231.99003151656004,-0.1840291643947965,23.14874047955799,99
98,-229.54282038592527,-1.3579940260003467,5.793712769942615,109
99,-225.100141930022,-0.4960840063048432,7.464511998831081,98
100,-165.91843559751652,-0.4758816807900138,13.700894016729153,145
101,-191.68268692391106,-0.07434260018769352,6.024134271457689,87
102,-533.2985637114928,-2.1743211993674567,12.560423685529795,191
103,-239.81549841374937,0.15369627046729287,0.8842450088926501,155
104,-276.2375187243674,-1.2084186828287784,47.33554886834645,128
105,-416.379477880036,-1.969850038824852,23.11270079882608,157
106,-69.84582605551373,0.4769631889695772,12.07769448968883,99
107,-429.79331683813064,-1.3677335432169577,83.03689481233596,166
108,-327.75752918220024,-1.3672263744593292,9.894520479821033,143
109,-300.0487130942503,-0.8981031620311608,16.30924190013464,162
110,-564.3378509042743,-2.495189209944907,13.718874514229935,176
111,-430.7128002544022,-1.2028306760264307,6.145439400386584,176
112,-192.37771305445472,-0.23943387726960222,11.211730756718127,155
113,-638.321580365198,-1.7163198270328872,15.639393049523289,177
114,-176.50479323283753,-0.228650962072207,31.223692298093244,107
115,-555.0793579893466,-1.4035637175840652,7.426010058763624,169
116,-537.1156676563475,-0.4557840322459474,6.299680915558264,198
117,-206.99089962085094,0.034479324851988576,15.378060666962947,102
118,-540.1574357138683,-1.551989862096629,6.898728466050566,140
119,-355.3940514593826,0.38900278083230616,6.381754806504265,169
120,-64.71782085483323,1.512271864410852,8.490859821786822,144
121,-292.69023552148263,-0.9222834351835498,28.58807539402521,170
122,-283.1012244010399,-0.3924986860342324,5.591845345055336,100
123,-306.1038323940692,-0.6281417130721673,6.075053819636928,123
124,-381.2798234294595,-0.43238410004991884,10.903979756115081,121
125,-283.4737562700817,-0.7060108626287224,17.00743179193776,144
126,-340.661749840789,0.047274357284538,2.2353849546384574,149
127,-465.93451286671717,-1.3916284733864128,5.3265144817958605,122
128,-468.8001357671924,-1.6496365160204982,6.48943563322901,131
129,-300.71384270990643,-0.5911999144361119,39.92589790323317,91
130,-228.89237900704376,-0.6123982439271831,10.045775866189869,122
131,-405.78475251380706,-0.9857481124267603,29.74080808912436,180
132,-472.267604242813,0.02332007549971128,18.663868007049125,139
133,-317.05022083550585,-0.7617343841518616,51.12993688093132,185
134,-172.45618110997782,0.84401839730869,11.814923578389234,95
135,-272.7852408500493,0.3177846629031987,1.0196921618788213,106
136,-509.4718942920673,-0.4600976526753012,3.4928472988550285,175
137,-501.745132983109,-0.41141689221014177,10.52809721251176,124
138,-521.0039609674618,-1.86088340152942,21.561257758737717,126
139,-235.3866623034743,1.127344085222429,4.839264816791763,111
140,-250.99549638982265,0.5355451218478504,7.986519559697328,122
141,-576.6303033976548,-1.9046320197408768,8.526331421668962,134
142,-619.8116028319407,-0.7573503974805146,3.9609364157109064,163
143,-184.6418890090717,1.026339245611817,10.128332497984573,123
144,-135.4530155280496,1.5347365896364575,5.529883445534659,95
145,-401.0475765365786,-1.0736644155495154,5.674805885474091,131
146,-390.6393484013358,0.3787502103046445,15.095742882152418,121
147,-300.5404677255347,-0.545787215502881,25.51172456796708,124
148,-218.7439966227247,0.2347750956365882,7.8607156720603975,86
149,-271.9765482630929,0.8902134631449977,6.714117881063504,99
150,-575.9505427237999,-1.9770384039193167,15.838052580419165,141
151,-393.18075119457825,-0.04673838700434655,4.728441599222839,137
152,-278.8757504150976,0.3561309359343054,2.2838680966939404,108
153,-419.3031191284451,-1.527576318605966,84.18744818890497,97
154,-384.37564983704556,-0.9931067848416764,35.51602215689193,127
155,-276.31039854845164,0.09675046296774589,8.538346951828386,119
156,-516.4646141810583,-1.5533574640402477,8.331850277307266,139
157,-402.0441602454772,0.336462117311563,12.870601084905074,102
158,-353.88179798462056,0.326879830720524,10.303536330793982,144
159,-257.1148648554288,0.5820131336929657,2.121265203462318,93
160,-198.14057830994125,0.7362958345562219,3.895193093303048,120
161,-293.356762324622,-0.23102069283844134,1.6594945198659776,109
162,-505.11216632864523,-0.9518730426958252,3.8431792853478974,124
163,-290.3035813060754,-0.11945141889598399,3.8103708156136453,84
164,-338.81386708702064,-0.6520601890080339,80.31769830694424,107
165,-378.2359737853555,-2.5985870072541157,46.258090706934674,121
166,-464.28416986037575,-2.689786757708717,27.768402940092397,103
167,-334.91709639165464,-1.2210388273214463,13.88837171252817,122
168,-633.1491294069642,-0.13859013632799572,102.87432908022848,130
169,-242.50196454395473,-1.1907023505954235,55.11820825874521,103
170,-306.8052719836714,-2.293406145093409,41.23710799032218,74
171,-436.0005105183571,-1.65152656508144,31.079816883744208,120
172,-602.9304936708998,-1.0787032916839046,6.484705503720021,123
173,-628.9468329619432,-0.9708135663842161,6.91693301536919,135
174,-445.6904741061795,-0.23976208752885605,7.9321105239466085,111
175,-561.4303374016908,-0.10634686074419213,7.253011374250491,112
176,-643.9707904097882,-0.7270754408756537,5.494769290954407,126
177,-796.8009069136665,-1.3480524341334348,8.520253188297566,135
178,-427.29495640616045,-0.7927383621363848,9.502453884171358,106
179,-409.95738277228764,-0.020153347697883548,7.6184323382210035,101
180,-406.63655784591083,-0.4046143977172609,5.68351929008267,97
181,-545.0749542538567,-0.6504158011971498,4.101654333577004,106
182,-441.7320479515837,-0.8162576164039871,7.371276676760249,106
183,-250.31543201028026,1.633912999016632,6.290440702512916,84
184,-283.3575525723161,-0.09673326512541067,1.2982871269750251,94
185,-288.94577163979153,-0.0324460754332983,1.564499685323782,92
186,-532.9361848164281,-2.265121680540393,13.546765702765523,105
187,-417.4563948419457,0.4775872767561733,22.611740241491116,101
188,-625.614538784901,-2.660418432264123,29.14416175461651,122
189,-455.7064708138291,-1.7706748694734704,10.234861126485383,101
190,-310.88991807846173,0.7214091884629691,5.6849783418926085,85
191,-650.8200426669068,0.11536443737499855,134.019105287529,119
192,-354.8428917028152,-1.1282320396929253,42.295456022256985,82
193,-383.8895371904755,-0.0163897728757458,5.103593618508574,102
194,-526.6387895007099,-2.006750897762655,41.24026738086465,119
195,-458.8980744015749,-2.1429741257561905,16.667812906316883,101
196,-538.0503120079989,-1.863644109433952,15.513575327602242,107
197,-677.4184518801057,-0.2746376618907779,11.576468460741907,113
198,-307.9846149575799,0.5274155950639396,18.68928021129468,80
199,-895.4728689557458,-1.5402630686874208,6.498132564462032,135
